codigo,precio,administracion,latitud,longitud,area,banos,habitaciones,porteria,antiguedad,estado,piso,parqueaderos,estrato,descripcion,pagina,fecha,codigo_busqueda,coords_modified,geometry,barrio,localidad,sitp_distancias_menores,sitp_nombres_menores,trasmi_distancias_menores,trasmi_nombres_menores,troncales_trasmi_menores,troncales_sitp_menores,parque_cercano,distancia_parque_m,is_cerca_parque,Componente1,price_score_base_ratio,score_base
10615897,1040000000.0,1447000,4.693,-74.042,71.15683331365902,1.4557794745205215,1.0761821293247895,-0.22917471770414288,5.479997309016594,Bueno,2,0.8505663016452616,2.1095608932179877,"Moderno apartamento, segundo piso con ascensor, espacios amplios, 3 alcobas, cocina cerrada, terraza de 17 metros cubierta, garaje doble, depósito, cerca a Parque Santa Paula, centro comercial Santa Ana, vías de acceso por la carrera novena, calle ciento seis, carrera quince, calle ciento dieciséis.",finca_raiz,2024-06-14 19:09:56.806,10615897_finca_raiz,False,POINT (-74.042 4.693),MOLINOS NORTE,USAQUEN,"[0.2717680368049254, 0.2719394715730252, 0.2788658417588384, 0.2845704006338872, 0.2942913866787586]","['AK 15 - CL 112 (280A01)', 'AK 15 - CL 110 (296A01)', 'AK 15 - CL 112 (280B01)', 'AK 15 - CL 109 (296B01)', 'AK 15 - CL 112 (297A01)']","[1.571279316025413, 1.5800187250508846, 1.8740606185026316, 2.009764356206695, 2.524464728105964]","['Calle 106', 'Pepe Sierra', 'Calle 127', 'Calle 100 - Marketmedios', 'Suba - Calle 95']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Suba']","['AK 15', 'AK 15', 'AK 15', 'AK 15', 'AK 15']",PARQUE METROPOLITANO EL COUNTRY,1.32,1,,,
10659096,284900000.0,261600,4.7403652,-74.036129,32.986611469908155,0.9705196496803477,1.0761821293247895,-0.22917471770414288,3.931652286284491,,0,0.4252831508226308,1.4063739288119916,"Inversionista, Empresario, Familia. Te gustaría comprar hermoso apartamento en el Norte de Bogotá?  3 habitaciones, 2 baños, Estar de T.V, Cocina Integral, garaje.  Excelente ubicación , muy cerca del hospital cardio infantil y del hospital Simón Bolívar, buenas vías de acceso .  
Tenemos lo que estás necesitando. 
Contáctanos estamos para colaborarte.",finca_raiz,2024-06-14 19:09:57.576,10659096_finca_raiz,False,POINT (-74.036129 4.7403652),LA PRADERA NORTE,USAQUEN,"[0.1318805163253098, 0.15655037741226663, 0.22309220818243317, 0.24901352662543985, 0.2876131178852826]","['AC 161 - KR 13B (079A01)', 'CL 163A - KR 14D (601A01)', 'KR 13B - AC 161  (600A01)', 'AK 15 - CL 160 (373A01)', 'CL 163A - KR 13A (273A01)']","[1.3251506625225271, 1.3939981284278902, 1.5864311713930372, 1.8470620991324822, 1.928161006802071]","['Calle 161', 'Toberin - Foundever', 'Mazurén', 'Calle 146', 'Portal Norte']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['AC 161', 'CL 163A', 'KR 13B', 'KR 15', 'CL 163A']",PARQUE ZONAL LA VIDA,0.26,1,,,
10928880,545000000.0,800000,4.6989068,-74.0471329,42.41135760416763,1.4557794745205215,0.717454752883193,-0.22917471770414288,7.147822576978166,,4,0.4252831508226308,1.7579674110149894,"Ofrecemos éste magnifico apartamento interior y muy tranquilo con excelente ventilación e iluminación natural, con entrada de sol toda la mañana, totalmente remodelado incluido sistema eléctrico e hidráulico, espacios sumamente agradables e independientes, habitaciones amplias con muy buenos closets, baños amables con divisiones en vidrio templado y ventilación natural, amplia zona de lavandería totalmente independiente con ventilación natural, amplia alacena para el mercado, espacio para un buen nevecón, cocina moderna con muy buen mobiliario, abierta con amplia barra en granito de mármol negro, chimenea natural, hall de alcobas y amplia zona social con excelente ventanal. Se encuentra ubicado estratégicamente a tan solo 10 minutos caminando de los centros comerciales (hacienda santa bárbara y Unicentro) el cual le ofrecen todo lo necesario, adicionalmente el sector cuenta con supermercados, tiendas de barrio, instituciones médicas y educativas y facial acceso a transporte público. Contáctanos programa tu visita y conoce este armonioso espacio ideal para ti y tu familia, tu oferta es muy valiosa gracias.",finca_raiz,2024-06-14 19:09:57.789,10928880_finca_raiz,False,POINT (-74.0471329 4.6989068),SANTA BARBARA OCCIDENTAL,USAQUEN,"[0.1398361411745893, 0.1463702302734549, 0.1956440530746933, 0.2151405457674009, 0.32307467702442455]","['AC 116 - KR 17 (021A01)', 'AC 116 - KR 17A (022A01)', 'AC 116 - KR 18B  (023A01)', 'AC 116 - KR 18B-40 (257A01)', 'AC 116 - KR 15B (020A01)']","[0.9089966630896507, 1.012391999784832, 1.1995491665889928, 1.8417841450588572, 2.034095774751185]","['Pepe Sierra', 'Calle 127', 'Calle 106', 'Prado', 'Calle 100 - Marketmedios']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['Cl 116', 'AC 116', 'AC 116', 'AC 116', 'Cl 116']",PARQUE METROPOLITANO EL COUNTRY,1.13,1,,,
8087857,264000000.0,0,4.505000114440918,-74.10199737548828,131.94644587963262,3.3968187738812166,4.304728517299158,-0.0,5.479997309016594,Bueno,4,0.4252831508226308,0.7031869644059958,"EXCELENTE OPORTUNIDAD DE NEGOCIO,  SE VENDE CASA ubicada sobre vía principal a 5 minutos del Barrio Yamasá,  cerca a la Vía al Llano,  dentro de sector comercial con restaurantes cercanos,  parques y colegios aledaños,  paradero del SITP frente a la casa. Cuenta con LOCAL COMERCIAL acreditado,  4 pisos distribuidos en 6 apartamentos rentables,  cada uno con dos habitaciones,  baño,  sala comedor,  cocina básica,  zona de ropas,  contadores de agua y luz INDEPENDIENTES y acceso a terraza..",finca_raiz,2024-06-14 19:09:57.981,8087857_finca_raiz,False,POINT (-74.10199737548828 4.505000114440918),EL BOSQUE,USME,"[0.021313877914529784, 0.03408859957460471, 0.054510305260373225, 0.0848543162513107, 0.12912072554543555]","['DG 81 A Bis Sur - TV 6 E (384A12)', 'DG 81 A Bis Sur - TV 6 E (378A12)', 'TV 6B Este - CL 87B Sur (531A12)', 'TV 1 Este - CL 87 Bis Sur (532A12)', 'TV 6 E - CL 83 A Sur (385A12)']","[3.5413834060634013, 6.192276481868895, 6.601982633383514, 6.774143555598182, 7.1298550657521425]","['Portal Usme', 'Molinos', 'Consuelo', 'Portal 20 de Julio', 'Socorro']","['Caracas', 'Caracas', 'Caracas', 'Cr 7-10', 'Caracas']","['Dg 81 A Bis Sur', 'Dg 81 A Bis Sur', 'TV 6B Este', 'TV 1 Este', 'Tv 6 E']",PARQUE VECINAL ALFONSO LOPEZ SECTOR LA ALBORADA,0.82,1,,,
10909627,880000000.0,1180000000,4.6793933,-74.0505305,64.08827371296442,1.4557794745205215,1.0761821293247895,-0.22917471770414288,5.479997309016594,,5,0.8505663016452616,2.1095608932179877,"Apartamento en Venta en Chico Bogotá

136 mts es exterior
 piso 5

3 habitaciones + estudio y 4ta habitación de servicio
Principal con baño
Sala comedor con balcón amplio
3 Baños
Cuarto de servicio con posibilidad de rehacer el baño de servicio
Cocina moderna

2 parqueaderos en línea depósito

Zonas comunes: vigilancia 24 hrs y parqueaderos de visitantes.

Valor:  $880 millones
Admon: 1.180

22 años de construido, remodelado en cocina",finca_raiz,2024-06-14 19:09:58.477,10909627_finca_raiz,False,POINT (-74.0505305 4.6793933),CHICO NORTE,CHAPINERO,"[0.09376348122003048, 0.09466702394041482, 0.1458112935398911, 0.20550458180233322, 0.24165542459459746]","['CL 94 - KR 14 (116A00)', 'CL 94 - KR 14 (284A00)', 'AK 15 - CL 93A (310A00)', 'AC 94 - KR 16 (864A00)', 'AK 15 - CL 95 (311B00)']","[0.9417776200744767, 1.0131562614308736, 1.280108661576798, 1.5128255920719207, 1.5756349450390874]","['Calle 100 - Marketmedios', 'Virrey', 'Calle 85', 'Suba - Calle 95', 'Rionegro']","['Autonorte', 'Autonorte', 'Autonorte', 'Suba', 'Suba']","['Cl 94', 'Cl 94', 'AK 15', 'AC 94', 'AK 15']",PARQUE ZONAL CANAL EL VIRREY EL CHICO,0.77,1,,,
10265934,1150000000.0,650000,4.6625156,-74.05630839999999,65.50198563310333,1.9410392993606953,1.434909505766386,-0.0,3.931652286284491,,0,0.4252831508226308,1.7579674110149894,Se vende apartamento barrio el lago  4 piso recién remodelado venta directa,finca_raiz,2024-06-14 19:09:58.862,10265934_finca_raiz,False,POINT (-74.05630839999999 4.6625156),ESPARTILLAL,CHAPINERO,"[0.1503375640894927, 0.15716069157620147, 0.18576408968804897, 0.19456448260596249, 0.22855391421591909]","['CL 76 - AK 11 (BD-051A)', 'CL 76 - AK 11 (BD-051B)', 'AK 11 - CL 78 (224A00)', 'CL 76 - KR 10 (297A00)', 'AK 11 - CL 75 (225B00)']","[0.5517665412763635, 0.7665108431761563, 0.7960410643783308, 1.1267108182055714, 1.1505122567034314]","['Calle 76 - San Felipe', 'Héroes - Gel´Hada', 'Calle 72', 'Flores – Areandina', 'Calle 85']","['Caracas', 'Autonorte', 'Caracas', 'Caracas', 'Autonorte']","['Cl 76', 'Cl 76', 'AK 11', 'Cl 76', 'AK 11']",PARQUE VECINAL URBANIZACIÓN LA CABRERA,1.07,1,,,
10954291,450000000.0,375000,4.680511999999999,-74.0757228,43.82506952430655,0.9705196496803477,1.0761821293247895,-0.22917471770414288,7.147822576978166,,4,0.4252831508226308,1.4063739288119916,"Iluminado apartamento con excelente ubicación de 93M2.
Cocina integral con zona de lavandería, cuarto y baño de servicio con posibilidad de depósito y estudio, sala-comedor con chimenea natural, hall de habitaciones, baño social, habitación principal con baño privado y amplios closets, dos habitaciones auxiliares, cada una de ellas con closet. 
El conjunto cuenta con vigilancia 24 horas, salón comunal, zonas verdes, parque infantil, bicicletero y parqueadero de visitantes.
Cerca a Centro Comercial Cafam Floresta y Titán Plaza, Avenida 68, Calle 80 con muy buenas opciones de transporte público, Estaciones Transmilenio Carrera 47 y 53, Metrópolis, Éxito, Homecenter, Cafam, Universidad Cafam y Colegios Distritales.",finca_raiz,2024-06-14 19:09:59.179,10954291_finca_raiz,False,POINT (-74.0757228 4.680511999999999),ENTRERIOS,BARRIOS UNIDOS,"[0.4268727006253896, 0.5530976821168658, 0.5567080316937535, 0.5593176879689253, 0.5660917845275426]","['KR 62 - CL 78 (228A04)', 'AK 68 - AC 80  (176A03)', 'AK 68 - AC 80  (176B03)', 'AK 68 - AC 80  (176C03)', 'AK 68 - CL 78 (105C04)']","[0.23619113670036745, 0.36176393290248277, 0.7827892774379809, 0.8760977887346225, 1.0560806291091844]","['Carrera 53', 'Carrera 47', 'AV. 68', 'Escuela Militar', 'San Martín']","['Calle 80', 'Calle 80', 'Calle 80', 'Calle 80', 'Suba']","['KR 62', 'AK 68', 'AK 68', 'AK 68', 'AK 68']",PARQUE ZONAL CANAL RIO NEGRO,0.62,1,,,
10288349,235000000.0,114000,4.6155104,-74.1540902,34.87156069676005,0.4852598248401738,1.0761821293247895,-0.22917471770414288,5.479997309016594,,4,0.0,1.0547804466089938,"EXCELENTE OPORTUNIDAD:::HERMOSO APARTAMENTO UBICADO EN TIMIZA, Consta de: 3 alcobas, sala comedor, cocina integral, baño y zona de lavanderia, parqueadero comunal. Entorno relevante: Hospital de kennedy, Parque Timiza, colegios distritales y privados, avenida 1ero de Mayo:::PRECIO NEGOCIABLE SEGUN FORMA DE PAGO:::",finca_raiz,2024-06-14 19:09:59.373,10288349_finca_raiz,False,POINT (-74.1540902 4.6155104),TIMIZA,KENNEDY,"[0.14750428351595715, 0.1731493769618184, 0.1753348346549907, 0.17970892508514114, 0.18395404779659458]","['AV. 1 de Mayo - CL 40B Sur (103B09)', 'AV. 1 de Mayo - CL 40 Sur (182A08)', 'AV. 1 de Mayo - CL 40 Sur (103A09)', 'DG 40C Sur - KR 73D (400A09)', 'DG 40C Sur - KR 74 (399A09)']","[1.9832566160503908, 2.090256749374119, 2.163245901347684, 2.2176587229913056, 2.283684846428625]","['Banderas', 'Transversal 86', 'CC Paseo Villa del Río - Madelena', 'Mandalay', 'Patio Bonito']","['Americas', 'Americas', 'NQS', 'Americas', 'Americas']","['AV. 1 de Mayo', 'AV. 1 de Mayo', 'AV. 1 de Mayo', 'CL 40C Sur', 'CL 40C Sur']",PARQUE METROPOLITANO TIMIZA,0.43,1,,,
10964620,140000000.0,115000,4.6491427,-74.16788509999999,25.446814562500577,0.9705196496803477,1.0761821293247895,-0.22917471770414288,5.479997309016594,,6,0.0,1.0547804466089938,"Te ofrecemos en venta este cálido apartamento ubicado en Tierra Buena, en el conjunto Reserva de Ipanema, 52 mts de área, distribuidos en 3 habitaciones, Cocina semi-integral (cuenta con altillo en la cocina y habitación principal), 2 Baños, 6° piso sin ascensor, calentador a gas; el conjunto cuenta con salón social, bicicletero, parque infantil, zonas verdes entre otro beneficios; a una cuadra del Colsubsidio de Tierra Buena. Zona muy tranquila y residencial.",finca_raiz,2024-06-14 19:09:59.584,10964620_finca_raiz,False,POINT (-74.16788509999999 4.6491427),OSORIO III,KENNEDY,"[0.07435916922373109, 0.09168692984587762, 0.09267063187310379, 0.1061034847163045, 0.13013939716331763]","['CL 26 Sur - KR 93D (422A08)', 'KR 93D – CL 0 (610A08)', 'CL 26 Sur - KR 93B (529A08)', 'KR 93D - CL 0 (655A08)', 'CL 2 Sur - KR 93D (255A08)']","[1.5680881830604703, 1.812671939997943, 2.270940546814697, 2.4157670243276588, 3.1533969758924774]","['Biblioteca Tintal', 'Patio Bonito', 'Portal Américas', 'Transversal 86', 'Banderas']","['Americas', 'Americas', 'Americas', 'Americas', 'Americas']","['CL 26 S', 'KR 93D', 'CL 26 S', 'KR 93D', 'CL 2 Sur']",PARQUE VECINAL PRIMAVERA,0.57,1,,,
10983660,155000000.0,74000,4.7530883,-74.08518289999999,16.964543041667053,0.4852598248401738,0.717454752883193,-0.22917471770414288,5.479997309016594,,3,0.0,1.0547804466089938,"Apartamento en venta de 36m², con vista interior, ubicado en un 3.er piso (Torre 27 Apto 302), acceso por escaleras, parqueadero comunal. Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con salón comunal, parqueaderos comunales, bicicletero y vigilancia privada las 24 horas. Cerca a centro comercial Suba Orquídeas; cerca a almacenes de cadena tiendas D1; cerca a colegio San Jorge Inglaterra; cerca a universidad Fundación Universitaria Juan N Corpas; cerca a estación de Transmilenio La Campiña; Vías de acceso por la calle 156 y carrera 96.",finca_raiz,2024-06-14 19:09:59.998,10983660_finca_raiz,False,POINT (-74.08518289999999 4.7530883),CAMPANELLA,SUBA,"[0.13025096505615766, 0.155630990522583, 0.15964501847447024, 0.20566712627631378, 0.2273366584142995]","['KR 97B - AC 153-70 (427A03)', 'KR 97B - AC 153 (428A03)', 'CL 154A - KR 94 (017A03)', 'AC 153 - KR 97B  (108A03)', 'KR 99 - CL 153 (425A03)']","[1.2257859765832233, 1.3411177767846636, 1.596138532062682, 2.0208376737552713, 3.0889733094835985]","['Portal Suba', 'La Campiña', 'Suba - TV. 91', '21 Ángeles', 'Gratamira']","['Suba', 'Suba', 'Suba', 'Suba', 'Suba']","['KR  97B', 'KR  97B', 'Cl 154 A', 'Av. Cl 153', 'KR  99']",PARQUE VECINAL URBANIZACIÓN VALLE DE REFOUS,0.82,1,,,
5924124,1050000000.0,650000,4.697,-74.039,92.36251211574283,1.4557794745205215,1.434909505766386,-0.22917471770414288,5.479997309016594,Bueno,3,0.8505663016452616,2.1095608932179877,"APTO AMPLIO Y MODERNO ! Con excelentes espacios !!!  excelente sector residencial !! vista exterior con ascensor edificio inteligente diseño moderno, cuenta con sala comedor con chimenea, amplio estudio con biblioteca central , cocina remodelada muy amplia , gabinetes grandes con  accesorios modernos zona de lavanderia, independiente cuarto de servicio con baño privado , baño social  , sala de estar tres habitaciones amplias con piso en madera un baño auxiliar para las dos habitaciones, alcoba principal con vestier y baño privado, tiene dos garajes independientes, deposito ! cerca a zona de comercio.",finca_raiz,2024-06-14 19:10:00.205,5924124_finca_raiz,False,POINT (-74.039 4.697),SANTA BARBARA CENTRAL,USAQUEN,"[0.20473840886660574, 0.20548213416866384, 0.23860108069171088, 0.2685513836096355, 0.3082971938547114]","['AC 116 - KR 11A (254A01)', 'AC 116 - KR 11 A (253A01)', 'AC 116 - KR 13A (019A01)', 'AC 116 - KR 14-46 (255A01)', 'AK 11 - CL 117A (625A01)']","[1.810457422533608, 1.8894925633075965, 1.9554655980354014, 2.464362980695328, 2.5297495531568424]","['Pepe Sierra', 'Calle 127', 'Calle 106', 'Prado', 'Calle 100 - Marketmedios']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['AC 116', 'AC 116', 'AC 116', 'AC 116', 'AK 11']",PARQUE METROPOLITANO EL COUNTRY,0.82,1,,,
10824464,365000000.0,372000,4.7507024,-74.02724839999999,27.803001096065444,0.9705196496803477,0.717454752883193,-0.22917471770414288,1.072173386546725,,15,0.4252831508226308,1.4063739288119916,"Apartamento en venta CLUB HOUSE HACIENDA LA ESTANCIA ANDALUCIA, ubicado en el piso 15 con magnifica vista desde el balcon social.  Consta de 2 habitaciones la principal con baño privado, vestier, mueble tipo biblioteca, habitacion auxiliar con closet, baño social, sala comedor con balcon social.  Cocina abierta con amplias alacenas, horno y estufa a gas, zona de ropas con ventilacion natural.  Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina, luces led. Lo complementa un parqueadero propio en sotano. El conjunto cuenta con salón social, zonas verdes, terraza Bbq, piscina, salon para juegos infantiles, gimnasio, salon de juegos, sendero para mascotas, parque infantil y vigilancia privada las 24 horas. Cerca a centro comercial Santafé Bogotá; a almacenes de cadena PrinceSmart; colegio Claustro Moderno; Universidad La Salle; Estación de Transmilenio Portal Norte; Vías de acceso por la Calle 170 y Carrera 7ma.",finca_raiz,2024-06-14 19:10:00.399,10824464_finca_raiz,False,POINT (-74.02724839999999 4.7507024),LA GRANJA NORTE,USAQUEN,"[0.33696350663604663, 0.3538703310711377, 0.3698865062564958, 0.38118325227553956, 0.3829119426151207]","['AC 170 - KR 8A (226A01)', 'AK 7 - CL 173 (320A01)', 'AK 7 - CL 174 (320B01)', 'AC 170 - KR 8 (669A01)', 'AK 7 - CL 173 (321B01)']","[2.1269016046837184, 2.2746609676445324, 2.363374185366423, 2.49721336122113, 2.7071510572147495]","['Portal Norte', 'Toberin - Foundever', 'Calle 187', 'Calle 161', 'Terminal']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['AC  170', 'AK 7', 'AK 7', 'AC 170', 'AK 7']",PARQUE ZONAL SERVITA,1.02,1,,,
10606316,425000000.0,500000,4.6956943,-74.0390056,25.446814562500577,0.9705196496803477,0.3587273764415965,-0.0,3.931652286284491,,5,0.8505663016452616,2.1095608932179877,"🏠 Hermoso Apartamento Amoblado en Bogotá: Vive con Estilo y Comodidad

Este apartamento amoblado es una joya en el corazón de Bogotá. Aquí están los detalles que hacen de este hogar una opción irresistible:


 Sala-Comedor: Espacios amplios y luminosos para recibir a tus seres queridos o simplemente relajarte.
 Una Habitación con Walking Closet y Baño Privado: Tu propio refugio personal, con un elegante vestidor y un baño diseñado para el máximo confort.
 Zona para Estudio u Oficina: Ideal para trabajar desde casa o sumergirte en tus proyectos creativos.
 Balcón: Disfruta de las vistas y el aire fresco mientras tomas tu café matutino.
 Baño Social: Un toque de conveniencia para tus visitas.
 Dos Parqueaderos: Espacio seguro para tus vehículos.


Además, este apartamento está hermosamente decorado, con atención a cada detalle. La lavadora, secadora y nevera están incluidas, y la cocina está equipada con todo lo que necesitas para preparar tus comidas favoritas.

La ubicación es inmejorable: a solo dos cuadras de Unicentro, cerca de la Clínica Santa Fe, restaurantes y supermercados. A pesar de estar rodeado de comodidades, este rincón es totalmente residencial, ofreciéndote tranquilidad y privacidad.

¡No pierdas la oportunidad de vivir en este apartamento que combina estilo, funcionalidad y ubicación privilegiada! Contáctanos para más detalles.",finca_raiz,2024-06-14 19:10:00.603,10606316_finca_raiz,False,POINT (-74.0390056 4.6956943),SANTA BARBARA CENTRAL,USAQUEN,"[0.06699275624646008, 0.09924516573133932, 0.18862523577820495, 0.22539856149468784, 0.24911384526064367]","['AC 116 - KR 11A (254A01)', 'AC 116 - KR 11 A (253A01)', 'AC 116 - KR 13A (019A01)', 'AK 11 - CL 115 (623A01)', 'AK 11 - CL 117A (625A01)']","[1.825629666100024, 1.9268710704636733, 1.9585377227383904, 2.4488121457465386, 2.5805579817897284]","['Pepe Sierra', 'Calle 106', 'Calle 127', 'Calle 100 - Marketmedios', 'Prado']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['AC 116', 'AC 116', 'AC 116', 'AK 11', 'AK 11']",PARQUE METROPOLITANO EL COUNTRY,0.97,1,,,
10308836,850000000.0,913000,4.698939,-74.046848,67.85817216666821,0.9705196496803477,1.0761821293247895,-0.22917471770414288,5.479997309016594,,5,0.8505663016452616,2.1095608932179877,"Espectacular apartamento en Santa Bárbara entre la calle 122 y la 116.


Es un apartamento ubicado en quinto piso con tres habitaciones mas estudio. Al ingresar encontramos hall de recibimiento, continuando con sala-comedor de gran tamaño para exquisitas reuniones chimenea tradicional y balcón. Cocina integral cerrada de buen tamaño, zona de lavandería, cuarto y baño del servicio.

Zona privada tres habitaciones mas estudio : La principal con Vestier y baño privado , las dos siguientes comparten baño.

El edificio cuenta con planta de suplencia total, 16 parqueaderos de visitantes. vigilancia 24 horas, salón de reuniones y salón comunal.",finca_raiz,2024-06-14 19:10:01.121,10308836_finca_raiz,False,POINT (-74.046848 4.698939),SANTA BARBARA OCCIDENTAL,USAQUEN,"[0.13505803735527336, 0.15249504698452376, 0.2264670858231119, 0.24687677258438817, 0.3005358592978511]","['AC 116 - KR 17 (021A01)', 'AC 116 - KR 17A (022A01)', 'AC 116 - KR 18B  (023A01)', 'AC 116 - KR 18B-40 (257A01)', 'AC 116 - KR 15B (020A01)']","[0.9407674799357129, 1.0349109708536397, 1.2279843414146316, 1.8489840458210987, 2.0553315934249983]","['Pepe Sierra', 'Calle 127', 'Calle 106', 'Prado', 'Calle 100 - Marketmedios']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['Cl 116', 'AC 116', 'AC 116', 'AC 116', 'Cl 116']",PARQUE METROPOLITANO EL COUNTRY,1.1,1,,,
10951996,1500000000.0,0,4.7021426,-74.0411165,141.37119201389208,2.4262991242008694,1.7936368822079827,-0.22917471770414288,5.479997309016594,,2,1.2758494524678925,1.7579674110149894,"Arriendo y/o venta apartamento en Santa Barbara 
Apartamento duplex (tercer y cuarto piso) de 300 m2 construidos, ubicado en la cr 14a No 119-55 Ap 301 a media cuadra de Unicentro, frente a parque público, cuenta con parqueadero para 3 vehículos, Jacuzzi, 4 habitaciones + un cuarto de servicio, 5 baños, cocina integral, zona de lavanderia, sala de TV, estudio, amplios espacios.
Arriendo: 6.000.000 incluida aministración (4.402.000 + 1.598.000)
Venta: 1.500.000.000",finca_raiz,2024-06-14 19:10:02.132,10951996_finca_raiz,False,POINT (-74.0411165 4.7021426),SANTA BARBARA CENTRAL,USAQUEN,"[0.18499972308477647, 0.19267552821367842, 0.20824371549738463, 0.2160848281213505, 0.21722739942286465]","['AK 15 - CL 122 (018B01)', 'AK 15 - CL 122 (018A01)', 'AK 15 - CL 124 (119A01)', 'AK 15 - CL 124 (301A01)', 'AC 127 - KR 14A (182A01)']","[1.4794655969765194, 1.6338336026104705, 1.875285591261186, 1.9554413216187083, 2.4047403858534517]","['Calle 127', 'Pepe Sierra', 'Prado', 'Calle 106', 'Alcalá']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['AK 15', 'AK 15', 'AK 15', 'AK 15', 'AC 127']",PARQUE METROPOLITANO EL COUNTRY,0.38,1,,,
8285073,600000000.0,0,4.7070288,-74.0322352,49.47991720486223,1.4557794745205215,1.0761821293247895,-0.22917471770414288,2.8591290307912667,Excelente,4,0.4252831508226308,1.7579674110149894,"ApartamentoBella Suiza. 105 mts2, estrato 5, piso 4, como nuevo, 7 años. Salacomedor, baño social, cocina abierta, zona de ropas independiente, pasillo y closet de linos, 3 alcobas, 3 baños, la principal con baño y walking closet, pisos laminados y encortinado, full iluminación, interior, terminados de lujo, moderno, 1 garaje cubierto y deposito, garaje de visitas, recepcion y salon social. Una de las zonas mas cotizadas de Bogota, la bella suiza, con acceso por la cr. novena, séptima, la 15, etc, comercio, bancos, colegios, universidades, clinicas, etc,un mundo de posibilidades sin dejar de ser el maravilloso lugar residencial que lo caracteriza.",finca_raiz,2024-06-14 19:10:02.516,8285073_finca_raiz,False,POINT (-74.0322352 4.7070288),BELLA SUIZA,USAQUEN,"[0.04426027346915801, 0.1332544390248014, 0.21435977739264173, 0.31779672174528245, 0.3212276319095599]","['AK 9 - CL 127B (011A01)', 'AK 9 - CL 127C (057A01)', 'AK 9 - CL 129 (200A01)', 'AK 9 - CL 131A (201A01)', 'AK 9 - CL 127A (054A01)']","[2.4037588367336435, 2.451805415592126, 2.6465263248592463, 2.7408604522015, 2.9932480941913835]","['Prado', 'Calle 127', 'Alcalá', 'Pepe Sierra', 'Calle 142']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['AK 9', 'AK 9', 'AK 9', 'AK 9', 'AK 9']",PARQUE METROPOLITANO EL COUNTRY,0.76,1,,,
10604452,690000000.0,0,4.6261856,-74.1388886,65.97322293981631,1.4557794745205215,1.434909505766386,-0.0,7.147822576978166,,2,1.2758494524678925,1.0547804466089938,"Casa en venta Mandalay sector residencial y tranquilo para vivir de 2 niveles , Primer nivel contiene: 1 cuarto,2 baños , sala doble comedor con chimenea en uso , cocina integral muy bien dotada y con alacena empotrada,doble patio interior iluminado y techado,uno para zona de lavanderia y otro para jardin, garaje con marquesina para 3 carros , Segundo nivel: 3 habitaciones con closet ,1 baño con division de vidrio templado,Puertas en cedro de lujo,Lindos techos en driwall y luces led,pisos en Ceramica,Espacios amplios confortables y muy iluminados,Lugares o barrios cercanos:Comercios, iglesia de mandalay,Estacion de mandalay de trasmilenio,Av. Américas , Monumento de banderas , Av. Boyacá. El sector cuenta con buen transporte público, privado y trasmilenio.Ambiente tranquilo y seguro",finca_raiz,2024-06-14 19:10:03.207,10604452_finca_raiz,False,POINT (-74.1388886 4.6261856),CIUDAD KENNEDY,KENNEDY,"[0.05085262897198664, 0.13829846311391003, 0.14086265378779234, 0.1738758351938411, 0.20219205522631484]","['AC 3 - AV. Boyacá (494A08)', 'AV. Boyacá - CL 2A Bis (205A08)', 'AV. Boyacá - CL 3B (581A08)', 'AV. Boyacá - CL 4 (581B08)', 'AV. Boyacá - CL 2A (205B08)']","[0.5831907075573634, 0.6766891992497227, 0.9513534402450927, 1.0424599596439197, 1.7105813392563283]","['Mandalay', 'AV. Américas - AV. Boyacá', 'Banderas', 'Marsella', 'Transversal 86']","['Americas', 'Americas', 'Americas', 'Americas', 'Americas']","['Cl 3', 'AV. Boyacá', 'AV. Boyacá', 'AV. Boyacá', 'AV. Boyacá']",PARQUE ESCENARIO DEPORTIVO ESTADIO DE TECHO,0.32,1,,,
